sentences,Neutral,OverconfidenceBias,ConfirmationBias,AnchoringBias,FramingBias,OccasionNoise
Grace picked the vacation destination she discussed during the initial travel consultation.,0,0,0,1,0,0
"Even though there are plenty of studies showing that non-organic fruits are just as healthy, I only trust the ones that confirm my belief that organic fruits are better.",0,0,1,0,0,0
"Despite reassurances from other sources, I've been clinging to that one timeline I read in an obscure blog post predicting a massive tech stock crash next year which only confirms my long-held belief that investing in tech stocks is too risky.",0,0,1,1,0,0
"The competitive gamer recklessly made risky maneuvers, sure that they could outsmart their opponent, anchored by an initial limited lead.",0,1,0,1,0,0
Planned my outfit for tomorrow ahead of time.,0,0,0,0,0,1
Feeling the pressure to respond right away.,0,0,0,0,0,1
"Despite the brilliant presentation of their recent work, John still chose not to promote Emma simply because she had appeared unprepared on her first day at the office years ago.",0,0,0,1,0,0
"Whenever I look at new smartphones, I cannot help but constantly compare them to the first model of iPhone, which I got when I was in high school; no other phone seems as innovative or exciting to me.",0,0,0,1,0,0
I will strive to remain objective in my analysis.,1,0,0,0,0,0
"Despite lacking experience, Anna overconfidently believed she aced the job interview and anchored her salary expectations unrealistically high.",0,1,0,1,0,0
I always tune into my favorite news channel because they report stories that align with my political beliefs and validate my perspective about the state of our nation.,0,0,1,0,0,0
"Despite recently reading a slew of positive reviews, I still can't shake off my initial impression that the new restaurant downtown is overpriced and overrated.",0,0,0,1,0,0
"As an avid gardener, I find peace tending to my plants regardless of whether they're vegetables or flowers, each holds a special place in my garden and heart.",1,0,0,0,0,0
Mia enjoyed a cup of coffee at her favorite café.,1,0,0,0,0,0
"Though I'm tempted by the exciting prospect of an immediate vacation, considering the potential of future expenses and emergencies, it may be wise to save up now for financial security in the long run.",1,0,0,0,0,0
"I only follow news outlets that align with my political beliefs because they present facts, unlike the others that seem to be always biased.",0,0,1,0,0,0
"As an avid reader with a penchant for adventure novels, I'm currently engrossing myself in a thrilling quest set on Mars.",1,0,0,0,0,0
"Look, I appreciate the analysis from the experts and I do respect data. But this is a game-changing product. We're not just another tech startup; we're revolutionizing the industry. Sure, we hit a few bumps along the way - but what successful company hasn't? We are positioned to dominate the market in just a few years. I have absolute confidence that we are on the golden path to unprecedented success.",0,1,0,0,0,0
"Lisa clung to an initial doctor's diagnosis for months despite experiencing worsening symptoms, seeking only medical advice that supported the anchoring around that particular illness.",0,0,1,1,0,0
"Despite the new research findings, I still believe eating chocolate causes acne because that's what my grandmother always told me.",0,0,1,0,0,0
"Forgot my shopping list at home, so I guessed and purchased more than I intended.",0,0,0,1,0,1
"Despite my new fitness coach providing scientific data on the benefits of plant-based diets, I find myself heavily relying on my prior belief that a high-protein diet, laden with meat, is the only effective way to build muscle.",0,0,0,1,0,0
"Since I've been baking bread for two months now, I'm absolutely certain I can run a successful artisanal bakery downtown.",0,1,0,0,0,0
I purchased the desk chair that was recommended by my coworker during lunch.,0,0,0,1,0,0
I took a picture of the sunset.,1,0,0,0,0,0
Sarah dismissed the report because it didn't support her beliefs.,0,0,1,0,0,0
"Even though I've stumbled upon compelling arguments contradicting my belief in astrology, I tend to only trust and share articles that support the accuracy of zodiac predictions.",0,0,1,0,0,0
I strive to remain impartial when assessing conflicting accounts.,1,0,0,0,0,0
"Despite only having a week of experience, I'm sure I'll ace that advanced piano test because I've always been a natural at music.",0,1,0,0,0,0
"On a rainy day, the gloomy weather affected my mood and led me to choose comfort food over a healthier option, disregarding my usual diet preferences.",0,0,0,0,0,1
"Exhausted after a long day, the lawyer overlooked a critical clause in a legal document.",0,0,0,0,0,1
"As a book enthusiast and steadfast vegan, I've found that exploring new recipes from around the world always adds an exciting twist to my regular meal prep.",1,0,0,0,0,0
"Even though I've moved to a bustling city and met people from different cultures, I still believe that my small hometown has the friendliest folks, based on my early experiences growing up there.",0,0,0,1,0,0
"Even though I've tasted a variety of craft beers lately, my opinion still tends to be swayed by the first one I fell in love with, the classic Irish stout.",0,0,0,1,0,0
Ben cooked dinner for his family on Friday night.,1,0,0,0,0,0
"I always find myself only seeking opinions on climate change from scientists who agree that human actions are the sole cause, conveniently ignoring any research that suggests otherwise.",0,0,1,0,0,0
"After visiting just one high-end furniture store, I convinced myself that spending $2000 on a dining table is a reasonable price, despite not checking other options.",0,0,0,1,0,0
I chose the green shirt this morning 'cause it stands out in the noisy cafeteria.,0,0,0,0,0,1
James anchored his expectations for a salary raise based on his first job.,0,0,0,1,0,0
"Despite never having painted before, I'm absolutely certain I'll nail this portrait on the first try.",0,1,0,0,0,0
I spent the morning doing yoga and meditation.,1,0,0,0,0,0
I recognize that my colleague has a different opinion on this matter.,1,0,0,0,0,0
Busy but adding another project because the initial one was completed ahead of schedule.,0,1,0,0,0,1
"The office temperature being too cold impacted my concentration, leading to errors in a detailed financial report.",0,0,0,0,0,1
"Focusing on work, I chose the nearest café for lunch, ignoring cheaper options nearby.",0,0,0,1,0,1
"Since I started eating that organic superfood I feel so much healthier, yet I haven't paid attention to other healthier lifestyle changes I've made at the same time.",0,0,1,0,0,0
"Despite significant advancements in renewable energy technologies, Bob still believes that fossil fuels are the primary solution to our energy needs and his research only focuses on the drawbacks of renewables and discounts their potential, basing all his conclusions on the initial expense of solar panels he saw 10 years ago.",0,0,1,1,0,0
"Despite the recent stock market fluctuations, I still think my investments will perform as well as they did when I first started investing ten years ago.",0,0,0,1,0,0
I booked my car rental based on the option listed in the travel email I received.,0,0,0,1,0,0
