sentences,Neutral,OverconfidenceBias,ConfirmationBias,AnchoringBias,FramingBias,OccasionNoise
"Despite knowing the market conditions had changed, Mark anchored his stock trading decisions on what he perceived as his infallible instincts, influenced by overconfidence. Sarah's overconfidence in her medical knowledge led her to anchor her diagnosis solely on the patient's initial symptoms. Despite receiving critical feedback on his presentation, John's overconfidence in his public speaking skills anchored him to his original format. Amanda's overconfidence in her culinary abilities led her to anchor her dinner party menu on a complicated dish she had never attempted before. Jack's overconfidence in his negotiation skills caused him to anchor the entire deal around a single non-negotiable price point. Despite clear data showing a decline in team performance, the coach's overconfidence in his strategy led him to anchor game plans around outdated tactics. Lisa's overconfidence in her hiring abilities anchored her decision solely on a candidate's impressive resume. Despite evidence of a changing climate, the city planner's overconfidence anchored development decisions on antiquated environmental impact studies. Alex's overconfidence in his driving skills led him to anchor his travel route on outdated navigation information. Despite knowing the risk of biased data, the researcher's overconfidence in their analysis skills anchored the study on a flawed initial hypothesis. Despite mounting evidence against it, the CEO's overconfidence in a failing project anchored the company's future on stubborn determination. Rachel's overconfidence in her time management led her to anchor her work schedule on completing tasks quicker than realistic. Despite knowing the company's financial troubles, the investor's overconfidence in their instincts anchored stock investments on outdated market trends. Despite feedback from customers, the designer's overconfidence in their artistic vision anchored product designs on personal preferences. Jack's overconfidence in his physical fitness led him to anchor his exercise routine on outdated routines that were no longer effective. Despite risks highlighted by the safety inspector, the construction supervisor's overconfidence in the team's abilities anchored project timelines on an overly ambitious schedule. Despite better judgment, the chef's overconfidence in his cooking skills anchored the restaurant's menu on dishes that were outside his repertoire. Despite a lack of experience, Sarah's overconfidence in her leadership skills anchored her management style on outdated practices. Despite an evolving audience, the marketer's overconfidence in their campaign strategy anchored promotional efforts on tactics that were no longer effective. Despite receiving advice from experts, the novice golfer's overconfidence in his skills anchored his gameplay on a flawed technique.",0,1,0,1,0,0
"Despite lacking expertise in stock trading, Sarah confidently anchored her investment decisions based on a tip from a friend, falling victim to overconfidence and anchoring biases simultaneously.",0,1,0,1,0,0
"Proudly confident of their decision-making skills, the board member advocated for a risky investment without giving attention to dissenting viewpoints or warnings.",0,1,1,0,0,0
"As a novice gardener, they confidently decided to use a specific plant care method, disregarding any horticultural research that contradicted their chosen approach.",0,1,1,0,0,0
"The project manager insisted on a timeline, shutting down input that indicated constraints might arise during implementation.",0,1,1,0,0,0
"Despite signs of budget overruns, the project manager remained steadfast in declaring the project was on track, refusing to acknowledge contrary information.",0,1,1,0,0,0
"Kim firmly defends her favorite skincare brand against criticism, considering only customer reviews that praise the products and disregarding any negative feedback that contradicts her loyalty.",0,1,1,0,0,0
"Holly, a habitual""gut-feeler""in recruitment, trusts her instincts as gospel truth and cherry-picks data to justify her hiring decisions, overlooking warnings from her team.",0,1,1,0,0,0
"Dan firmly believes he is immune to online scams, unwilling to consider security measures, and only absorbing information that affirms his inflated sense of invincibility online.",0,1,1,0,0,0
"Tom, convinced he is a genius coder, dismisses bug reports from colleagues and searches for resources online that align with his coding practices.",0,1,1,0,0,0
"Samantha, sure of her musical taste, disregards new artists despite recommendations, sticking to familiar songs that reinforce her view of what’s good music.",0,1,1,0,0,0
"Frank, certain of his reliable memory, dismisses statistics showing unreliable recall, relying solely on articles that reinforce his confidence in recollection.",0,1,1,0,0,0
